date_added,date_modified,id,id_category,id_item,item_name,item_uuid,price_buy,price_sell
1751928393,1759579754,251,68,2480,Jacopo Monocle,f9c45e20-1522-4f87-9f9c-932d089514e0,,2000000
1751928393,1758489509,252,68,2532,Sarrab Glasses,70262488-00c4-4607-b735-7528736c799a,,100000
1751928393,1759579754,253,3,4425,Manticore Helmet,,,150000
1751928393,1759079707,254,24,3395,Pembroke Sunburst Exploration Suit,,,1500000
1751928393,1759579753,255,3,3858,G-2 Helmet Executive,2c66dda7-ffab-4f55-9a2d-edc1f25d2ac7,,312500
1751928393,1759579753,256,4,4401,Antium Armor Legs Sand,,,450000
1751928393,1759579754,257,18,74,S-38 Pistol,1f3400e1-0aa3-48bf-8595-38f4f4218df9,,1233330
1751928393,1759579753,258,61,2233,Compboard,3a6e04ed-9f93-48ca-aaa4-5d6ef5949a40,1000000,1600000
1751928393,1759579754,259,18,2227,Salvo Frag Pistol,3b6d199f-9eaa-4bcd-b607-398f7f50482c,,100000
1751928393,1759579754,260,18,2759,Sawtooth Combat Knife,ea692f4b-0545-4f0b-8d4f-05f41fa1e876,,109000
1751928393,1759579754,261,18,2304,Yubarev Pistol,959520d7-d83d-45b7-9e7a-f6d057494736,,25000
1751928393,1759579753,262,18,3944,Custodian &quot;Brimstone&quot; SMG,,,275000
1751928393,1759579753,263,18,2410,A03 &quot;Wildwood&quot; Sniper Rifle,,,75000
1751928393,1759579754,264,17,2231,Gamma Plus (3x Holographic),fd9d06a9-5cf8-4325-9149-538d576e5146,,44000
1751928393,1759579753,265,17,3939,Gamma Duo LL (2x Holographic),c1d28932-267f-4867-9d29-2d6f0aa50dd2,,307143
1751928393,1759579753,266,17,3875,Gamma Plus LL (3x Holographic),009b533f-e818-4dc8-a81c-fafd40bb21ba,,441667
1751928393,1759579754,267,17,2230,Omarof (16x Telescopic),1ba4ebda-fa61-45e7-928f-a543161c9276,,163000
1751928393,1759579754,268,17,2172,Theta Pro (8x Telescopic),fb88b0a1-b9f3-40cb-a683-509cf0e3641c,,500000
1751928393,1759234190,269,17,2229,Touchstone (8x Monitor),c75282e6-8b92-4398-ac27-bd6f56d627b2,,50000
1751928393,1759579753,270,17,3874,Theta Pro LL (8x Telescopic),89ed520d-5514-49a5-bd11-2620f725b509,750000,551167
1751928393,1758316681,271,14,3447,Big Benny's T-Shirt,7fda157c-fe3a-4b81-8747-35dbb072aa8e,,1500000
1751928393,1759579754,272,5,3244,Overlord Core Dust Storm,3b1fc959-15dd-47a3-b86c-f731112326ab,,700000
1751928393,1759579754,273,1,3236,Overlord Arms Stinger,ca318c30-5d91-468f-9956-1d14e741165d,,300000
1751928393,1759079706,274,3,4066,Morningstar Helmet Base,23336c99-54c1-4c76-beac-ee1104ec3bba,,450000
1751928393,1759079706,275,4,3318,Inquisitor Legs Base,304fbb02-3fd4-4d75-b39e-a4b1f7634d91,,1250000
1751928393,1759579754,276,3,3335,Morningstar Helmet Dark Green,ae7a6249-33ae-42b0-bfa1-f3fa6f9ffa3e,,1000000
1751928393,1759406943,277,1,2876,Inquisitor Arms Base,3b977c63-9a6b-45b8-ad94-98568f7aff79,,566667
1751928393,1759579753,278,5,1543,Lynx Core Base,7408404d-d1f9-4941-bf7f-93886fac4bc9,,6500000
1751928393,1759079706,279,5,3259,Lynx Core Draas,abde0f88-24cb-4404-8fc1-baf37e855a67,,62500
1751928393,1756847913,280,1,3278,Lynx Arms Lichen,503a2df0-f032-431d-8d4a-3895d65c32af,,500000
1751928393,1759579754,281,3,3275,Oracle Helmet Lichen,08449933-d4ef-4c85-bcd2-bdcece18e824,,250000
1751928393,1759079706,282,5,3925,Lynx Core Lichen,0ec29c10-875e-44a9-8e5f-08f831fdaf3e,,75000
1751928393,1759079706,283,4,3354,Lynx Legs Lychen,,,75000
1751928393,1759579754,284,1,4430,Inquisitor Arms Olive,a3d2c4b2-1e97-4522-8ff5-0769bf0f62bd,,400000
1751928393,1759579754,285,4,2218,Inquisitor Legs Olive,7be74532-d5a3-46ba-85b5-6865f4bd88fe,,550000
1751928393,1756847912,286,4,2423,Artimex Legs Lodestone,559b8809-100e-4d9c-852d-ff40b9503939,,500000
1751928393,1759079706,287,4,3728,Clash Legs,63d3e62b-d7ce-4309-ac5a-a3577247e9bd,,443750
1751928393,1759079705,288,3,2712,Artimex Helmet,7491b9a8-f601-47d4-97ff-148924704363,,200000
1751928393,1759579753,289,1,2407,Arden-SL Arms Archangel,f49b49ad-b486-4bf4-8dfe-7848f04c1b59,2000000,500000
1751928393,1759579754,290,3,1552,Oracle Helmet Base,8b7770f5-b664-466b-80d8-1ed97923c0be,,966667
1751928393,1759579753,291,1,2417,Artimex Arms Canuto,df4210b0-584d-4fc1-ac59-64ca32d09dc3,,500000
1751928393,1759579754,292,1,1470,Morozov-SH Arms,04452eea-1acc-47e5-9757-44a8a97efdd3,,2333330
1751928393,1759079706,293,5,3232,Overlord Core Predator,2222b2d3-34dc-4797-878c-9b3b5a38f61b,,500000
1751928393,1759579753,294,5,4001,Inquisitor Core Neon Pink,b29853e7-3aa1-4de8-9429-d690f79fb646,,3716670
1751928393,1756847913,295,1,2864,Inquisitor Arms Black,a3d72f0c-37de-4368-904e-ef175b6f18ba,,1000000
1751928393,1759079708,296,4,2463,Venture Legs Voyager,3f19b893-7330-44d1-b38b-9bb52889e5c4,,500000
1751928393,1759579753,297,4,2219,Inquisitor Legs (Modified),5bfd0bd4-8aca-48dd-9b37-72817435cb29,500000,700000
1751928393,1756847913,298,1,2430,MacFlex Rust Society Arm Armor,,,750000
1751928393,1759579753,299,5,4481,Citadel SE Core Dark Green,f37b03a9-c689-47a6-bc25-49358e0043d8,,450000
1751928393,1759579754,300,5,2442,Overlord Core Supernova,28bfe788-0d3d-41f5-a749-d35bf7f7fa0d,,425000
1751928393,1756847913,301,4,1692,Morozov-SH Legs Terracotta,88eb6f3c-b507-4173-bb14-126c7ecd6d7b,,750000
1751928393,1759579754,302,1,2460,Overlord Arms Supernova,20001b62-0d2f-4045-a61d-5d38de1038f8,,500000
1751928393,1759079706,303,3,4082,Microid Battle Suit Helmet Lodestone,be6bd379-9f0c-44a7-be78-e2aafe93c7a5,,250000
1751928393,1759079706,304,1,3273,Microid Battle Suit Arms,c9f0ef56-f2fc-4275-839f-ebe6c5911513,,250000
1751928393,1757625533,305,4,3274,Microid Battle Suit Legs Lodestone,,,100000
1751928393,1759579754,306,5,2760,Microid Battle Suit Core Nomad,dec295e8-c174-4c27-b6a6-2c035395e1a2,,645000
1751928393,1756847913,307,4,2852,Microid Battle Suit Legs Badland,caff87b5-1728-42bf-b9bb-5ae90297b8cd,,1000000
1751928393,1759406943,308,5,2858,Microid Battle Suit Core Badland,bee05359-c97d-475c-9806-6a739d6fb95a,,99999
1751928393,1759579754,309,3,4083,Microid Battle Suit Helmet Badland,0ddf3144-5380-4f50-857a-bdcccebd7138,,200000
1751928393,1757020685,310,3,3327,Microid Battle Suit Helmet Nomad,c49f68c1-ecec-432d-9418-1f940952b131,,50000
1751928393,1759579754,311,3,4084,Microid Battle Suit Helmet Lowland,499cb769-9637-4782-940d-c8366c52d672,,300000
1751928393,1757625533,312,1,3300,Microid Battle Suit Arms Nomad,b866df57-4965-46ef-8265-7eab380068ad,,100000
1751928393,1756847913,313,5,4237,Microid Battle Suit Core Crucible,4ac16e03-fc5e-47df-90a2-2be0382140c4,,1000000
1751928393,1759579754,314,3,3737,Oracle Helmet Dark Red,6d0485b9-f793-46aa-8b37-9413d588a6bc,,200000
1751928393,1759079706,315,3,2342,Oracle Helmet Green,d3c1b1cf-47e9-4389-8bc2-382e5a88ce37,,350000
1751928393,1759579754,316,3,2725,Morningstar Helmet (Modified),3645918b-e7ec-498a-9836-65a52e4a1471,,306667
1751928393,1759579754,317,4,1982,Inquisitor Legs Raven,1376ec64-6a00-4104-8fa6-d09648b4c323,,500000
1751928393,1759579754,318,5,3341,Inquisitor Core Sienna,c21b349e-2fff-4aee-afa2-96c0c97c4853,,566667
1751928393,1759579753,319,1,2335,Defiance Arms (Modified),61cdc857-57cf-4335-bca2-0fe4154c0b3d,,250000
1751928393,1759079706,320,1,1532,Lynx Arms Base,38313cd3-7f86-473d-8434-73140099d22d,,25000
1751928393,1759579753,321,1,2345,Defiance Arms Hailstorm,96cfbf47-8101-411f-bf01-ede37218dc0e,600000,537500
1751928393,1759579754,322,1,4456,Inquisitor Arms Dark Red,40d944eb-b415-4888-a7c3-c867bc36908a,,250000
1751928393,1756934334,323,5,2290,ORC-mkV Core (Modified),2cb38f8b-1e7a-4be9-b5b0-000fc1e5bd28,,1200000
1751928393,1756934335,324,17,57,Scourge Railgun Magazine (5 cap),92f958c7-71c5-4997-a575-d6ea3a6e304b,,5000
1751928393,1759579754,325,3,2370,"Novikov ""Ascension"" Helmet",,,500000
1751928393,1759579754,326,3,2444,Odyssey II Helmet Obsidian,,,1000000
1751928393,1759579754,327,5,1478,Morozov-SH Core,cf262564-a803-47bd-9114-939ddb9b77ce,,3250000
1751928393,1759579753,328,5,4458,Inquisitor Core Olive,1e4144b4-b08b-4282-bd67-79e9a1162976,,1000000
1751928393,1759579754,329,1,3233,Overlord Arms Predator,5a0eddea-874b-4493-96dc-e52c10c4bd16,,350000
1751928393,1759579754,330,4,3241,Overlord Legs Switchback,575062c4-e14c-4353-bd3b-e3721a65faca,,625000
1751928393,1759579754,331,32,182,Salvation Distortion Scattergun,76706adf-4687-4a7a-aaf1-c44af0a5d2ca,450000,475000
1751928393,1759579753,332,32,251,Deadbolt V Cannon,76775574-fcf2-493d-859e-337f1267a7ef,,130000
1751928393,1758230323,333,5,4423,Ana Armor Core Wao,,10000000,15000000
1751928393,1759579754,334,4,4424,Ana Armor Legs Wao,,,3500000
1751928393,1759579753,335,17,222,Delta (1x Reflex),28fa64a1-2a7b-4bcc-9581-9b86c6ccae16,1250000,2975000
1751928393,1759579753,336,17,4345,"FieldLite ""Scorched"" Flashlight",ba30701c-bec0-4345-b5d9-ae869f34c126,,335714
1751928393,1759079706,337,1,2293,Lynx Arms Draas,05ff08a5-d702-4f47-9e8a-7f6108132ccc,,75000
1751928393,1759079706,338,4,3657,Lynx Legs Dark Green,87d2313a-20fb-4b52-9e80-405b71008b64,,50000
1751928393,1759079706,339,3,2863,Oracle Helmet Draas,ece98a67-cc49-4a28-882c-24959e1ffd50,,85000
1751928393,1759579754,340,17,2228,PT3 (3X Holographic),,,50000
1751928393,1759579754,341,18,4477,"Parallax ""Sunstone"" Energy Assault Rifle",,,440000
1751928393,1759493395,342,18,4444,"P8-AR ""CitizenCon 2954"" Rifle",6c9788d1-5ddb-4e41-99db-8fcc45996a93,,1000000
1751928393,1759579753,343,3,4505,Antium Armor Helmet Maroon,,,379545
1751928393,1759579754,344,18,4503,"Parallax ""Downburst Camo"" Energy Assault Rifle",,1500000,3400000
1751928393,1759579753,345,3,4504,Antium Armor Helmet Storm,,,675000
1751928393,1759579754,346,18,4506,"Quartz ""Lumen"" Energy SMG",,,177800
1751928393,1759579753,347,18,4502,"Quartz ""Deadfall"" Energy SMG",,,133333
1751928393,1759579754,348,18,4469,Quartz Energy SMG,,,205929
1751928393,1759079707,349,18,4498,"Quartz ""Clawed Steel"" Energy SMG",,,200000
1751928393,1752182327,350,3,2586,Savior Collection “Iceborn” Paladin Helmet,,,500000
1751928393,1759579754,351,32,3,Omnisky IX Cannon,95c85f25-ccd9-402e-b02a-522f5a97a654,,40000
1751928393,1759579753,352,18,3895,"P8-AR ""Blackguard"" Rifle",3e59decb-1be4-4477-b3f5-36114f798cab,1000000,1025000
1751928393,1759579753,353,32,39,CF-557 Galdereen Repeater,d55ffb79-a3b9-4765-8ed6-15b882ec548c,,84600
1751928393,1759579754,354,61,4454,MG Scrip,,1700,3513
1751928393,1759579753,355,18,4478,"Parallax ""Sanguine"" Energy Assault Rifle",,,138000
1751928393,1759079706,356,1,1476,DustUp Arms Tactical,1bc2aa7b-d8c1-4158-8d3f-dcef1fed5305,,966667
1751928393,1759579754,357,1,1039,ORC-mkV Arms,f1183bfe-f860-465f-94bb-9c6d463e0de4,2000000,175000
1751928393,1759579754,358,34,4260,"VT-T10 ""Veritas"" Torpedo",bcdd8022-c2f4-49d0-8528-e4a3a7a01a03,,137500
1751928393,1759579753,359,3,4453,Ace Interceptor Helmet,,166667,628009
1751928393,1759079706,360,32,5,Omnisky XV Cannon,c778d7c0-116a-4597-a32e-2bbf7f6b7c17,,300000
1751928393,1759579753,361,3,4155,Deadhead Helmet,cee7e534-e8f4-49a4-a224-60ce7512adc5,,200000
1751928393,1759579753,362,18,2741,F55 &quot;Alpine Sunset&quot; LMG,,,351875
1751928393,1759579753,363,18,2489,Arclight &quot;Executive Edition&quot; Pistol,,,2050000
1751928393,1759079706,364,3,4509,DCP Armor Helmet True Valor,,,1433330
1751928393,1759579754,365,3,2340,Fieldsbury Dark Bear Helmet Orange,762b1a5c-55c5-4976-8633-c438aa4d811a,,2250000
1751928393,1759579753,366,3,2265,Fieldsbury Dark Bear Helmet Guava,0090e00a-4340-4032-82b8-32def1b39d99,,2375000
1751928393,1759579754,367,3,2593,The Hill Horror Helmet,a75d3d97-cff2-4a27-a8fe-ea6bb27bcf61,,3112500
1751928393,1758057487,368,10,3654,Tumbril Hat,f403a9b5-b3cf-464a-b171-76a078fdacdf,,5500
1751928393,1759079706,369,3,3242,Overlord Helmet Switchback,3f428b0b-1f9e-419b-8f95-79b0385496e4,,466667
1751928393,1759579754,370,3,2786,Morozov-SH Helmet Crusader Edition,2e97eb89-d976-48b5-acb2-455b69bba84b,,187500
1751928393,1759079706,371,5,358,ORC-mkV Core,43b3e729-5fb2-4396-a9d7-02b7ab9e6844,,1012500
1751928393,1759579753,372,3,3500,Caudillo Helmet Wildfire,20ee36c8-9005-49cf-b0f3-813aea98a54a,2000000,1000000
1751928393,1759579753,373,38,2629,Tevarin War Service Marker (Pristine),523efc7f-9038-4531-95ea-9719308ae63b,1916670,4089360
1751928393,1759079706,374,90,4554,"CST-313 ""Castillo""",,120000,240000
1751928393,1759579753,375,19,928,Bracer,4ec3037b-4b6f-4837-b00d-cd9b4836a82a,,50000
1751928393,1759579754,376,19,931,HeatSafe,b4be7e39-8cd9-4d38-af89-61ace9c67796,,69000
1751928393,1759579753,377,21,137,Cirrus,aff1d3cf-2e01-48a1-8ce3-47fbdbeceb16,,100000
1751928393,1759079706,378,22,2030,Drift,c933bab5-5eec-42fe-ae83-b2c5ff91502f,,75667
1751928393,1759579753,379,22,973,Beacon,b5cbef86-f37f-4e05-8aff-e0f61afe166e,,85000
1751928393,1759579754,380,32,25,M7A Cannon,b94c54b2-a70e-4f41-bc02-ed76be87e493,,122500
1751928393,1759579754,381,32,24,M6A Cannon,52c1793e-5610-4daa-aafe-a8cf55e60283,,45000
1751928393,1759579753,382,32,1612,CF-447 Rhino Repeater,99df9822-458a-4e0b-8e95-3525848f79f2,,39289
1751928393,1759579753,383,3,4475,Mandible Helmet (Modified),1d802d55-acca-416e-b4d0-4fc2f2cc08f4,,700000
1751928393,1759079704,384,20,4348,Vulture Outcast Livery (Modified),,,2500000
1751928393,1759079706,385,20,4347,Fortune Outcast Livery (Modified),4a0332d5-3e09-4784-a630-d4e158e63aaa,,1000000
1751928393,1756588683,386,1,1629,PAB-1 Arms Purple,46f303ef-6d23-42ae-bcd2-f42867677216,,500000
1751928393,1759579753,387,4,2462,Arden-SL Legs Balefire,bfb2fd12-6dec-4555-889e-5a46cd4e08f0,,550000
1751928393,1759579753,388,19,958,Arctic,e41f4682-381a-453e-802b-521ce84a26b6,,79457
1751928393,1759079706,389,22,972,Nova,50a21fb7-c45d-408a-8aa3-4d12e1728811,,124500
1751928393,1759579753,390,23,1526,AllStop,339bd641-8dfb-4bc1-b273-5ffc5f702fbb,,65000
1751928393,1759579754,391,61,2720,UEE 6th Platoon Medal (Damaged),69ec5112-0ce4-4fc2-9b41-c6884cf9b15d,,30000
1751928393,1759579754,392,61,167,UNE Unification War Medal (Damaged),d6f8b191-d343-4b66-b611-8aa7802c7b42,,65000
1751928393,1759579753,393,61,2628,Tevarin War Service Marker (Damaged),6ceed597-ed94-4abb-828a-f493e0d0b374,,638000
1751928393,1759579753,394,4,1499,Morozov-SH Legs,193991a2-0905-42b8-9076-468d07b76163,,4957140
1751928393,1759579753,395,1,2459,Defiance Arms Charcoal,cec5aa12-cfe1-4ee9-b039-050f573b8786,1000000,716667
1751928393,1759579754,396,5,357,PAB-1 Core,10372410-e9a9-4b71-b12a-9d09f8838338,,300000
1751928393,1759579753,397,3,1492,Morozov-SH Helmet,ad9cc137-ea54-45d5-af8c-0b2efe96d3ed,,1604170
1751928393,1759579753,398,4,1414,ORC-mkV Legs,bf9e7f98-fee7-4d17-8588-02238efcb637,,675000
1751928393,1758489507,399,19,1521,Cryo-Star EX,b3e803cc-f907-494d-8e35-51703eae4b6f,,10000
1751928393,1759579754,400,22,146,Torrent,d1b9fbc4-797b-4777-a9da-f2e58c095922,,19576
1751928393,1759079706,401,21,1346,DayBreak,fda65886-0ccb-4a80-a5ee-528b186d4584,,40000
1751928393,1759579753,402,18,4391,"C54 ""Scorched"" SMG",1b652f9f-812b-4bb5-827a-aa96f41160ab,,139600
1751928393,1759079706,403,3,1127,G-2 Helmet Blue,bda1a03c-589e-4b09-a621-5a46feb3851a,,750000
1751928393,1759579753,404,3,1124,CBH-3 Helmet Aqua,70be6209-58ab-4e7f-927d-5d6f2755f168,,1000000
1751928393,1759579754,405,24,3771,Odyssey II Undersuit Executive,,,775000
1751928393,1759493393,406,1,2624,ADP Arms,,,5000000
1751928393,1759579754,407,4,3235,Overlord Legs Stinger,d3b40c0e-e7b9-44b2-af5b-774df8685632,,300000
1751928393,1759579753,408,18,1597,P4-AR Rifle,5d6c1c28-1589-4c72-8cc3-ff90f998dca3,,850000
1751928393,1758489509,409,1,298,ORC-mkV Arms Orange,3f16bfca-14b1-48a4-bd39-1f50db97b599,,1000
1751928393,1759579754,410,32,883,Revenant Gatling,8bd04e05-8694-4f25-801f-a92c2a6b0169,,20000
1751928393,1758489507,411,5,1484,DustUp Core Tactical,d2a646ec-e3ad-4b97-9903-0f0510dbf840,,2500
1751928393,1759579753,412,3,2738,Aril Helmet (Modified),b0e84e8c-321d-4cd9-9d2c-33d657b05639,,209000
1751928393,1758489508,413,24,499,ForceFlex Undersuit Wood Camo,946e31c8-edc1-44fb-9e86-200ae3ca6709,,800
1751928393,1758489509,414,24,473,TCS-4 Undersuit,d4d18f9f-bd28-4b43-a199-9f89223aa3de,,800
1751928393,1759079705,415,5,3773,ADP Core (Modified),7c7c5413-cef8-46ac-ac72-bc625e9493cd,,20000000
1751928393,1759079707,416,1,4439,PAB-1 Arms Executive,,,550000
1751928393,1759579754,417,23,593,Rampart,a4ce7916-5eeb-4b40-af71-8558f246e5e5,,45000
1751928393,1759579753,418,3,4464,ADP-mk4 Helmet Righteous,,,5000000
1751928393,1759579753,419,4,4467,ADP-mk4 Legs Righteous,,,8000000
1751928393,1759579753,420,3,2341,Fieldsbury Dark Bear Helmet,a58d72d2-8b98-4875-96c3-41db6dbc32e5,,2028570
1751928393,1759079706,421,61,2643,Medium Artifact Fragment (Damaged),90d6be79-89e5-4794-a0d1-f88ccb6c97a7,,67500
1751928393,1758489509,422,28,1331,Stalwart,14398612-495b-498b-90d1-e55a346be810,,10000
1751928393,1758489509,423,32,29,Tarantula GT-870 Mark 2 Cannon,972c562f-bc9b-441c-a2fb-785293e54eda,,17000
1751928393,1759579754,424,32,23,M5A Cannon,f72ca643-b48c-4f6e-abb7-d5bc8eb261aa,,35500
1751928393,1759579753,425,32,38,CF-337 Panther Repeater,bd13235d-1261-4b71-b32f-aed1a8beb526,,18448
1751928393,1759079704,426,32,35,11-Series Broadsword Cannon,f03daac4-28e2-405c-b226-c258151cb9f1,,10000
1751928393,1759579753,427,34,84,Arrester III Missile,dee6efca-71ef-438c-b762-624f9ce649f3,,7500
1751928393,1759579753,428,1,4274,Citadel Arms Dark Red,de45351f-8bb1-4e5a-b7cc-e3e560d14ee6,,198000
1751928393,1759579753,429,5,4465,ADP-mk4 Core Righteous,,,7000000
1751928393,1759579754,430,3,1974,Morningstar Helmet Black Steel,a8d6d619-15f8-4f9e-9bee-28f9ea0b2dce,,233333
1751928393,1759579754,431,3,2589,Snarling Vanduul Helmet,d6ed781b-4ca1-46ec-bd0f-23673bbc0ce5,,5375000
1751928393,1759579754,432,32,4,Omnisky XII Cannon,cf57c4df-0fed-40bb-9771-10fc7853d8f9,,65000
1751928393,1758489509,433,28,105,Sabir,d539a485-4a68-4426-8678-2cff115e6051,,7000
1751928393,1758489508,434,32,4501,NV57 Ballistic Gatling,,,3000000
1751928393,1759579754,435,61,2645,Tevarin War Service Marker (Worn),2bd06ca1-5b8b-4480-a349-f871a3c5688c,,3332860
1751928393,1759579754,436,61,4468,Government Cartography Agency Medal (Damaged),,3500000,50000
1751928393,1759579754,437,61,2639,UEE 6th Platoon Medal (Worn),adc5a48b-ff05-4a1e-8f13-cec792ed8a87,,250000
1751928393,1759079705,438,32,1438,Attrition-3 Repeater,c526f686-a3da-48fa-b9c3-d58fb8e31dc5,,43200
1751928393,1759579753,439,1,4466,ADP-mk4 Arms Righteous,,,4500000
1751928393,1758489508,440,4,2326,FBL-8a Legs (Modified),b7ee874f-a7cf-4250-a190-64d59c771a3f,,8000000
1751928393,1758489507,441,3,1395,CBH-3 Helmet Base,3d06b920-80a4-4db2-b5be-51268afb09b5,,6000000
1751928393,1758489508,442,30,786,FLTR-XL Module,6ebc1ebe-3058-4d41-b45b-6022f322d623,,40000
1751928393,1758489509,443,30,123,XTR-XL Module,a0595561-6252-4340-bd02-c9a748e2fe7b,,12000
1751928393,1758489507,444,11,3791,Creese Jacket,23b0a448-5c10-4f51-9b0c-5e10c4068d63,,5000
1751928393,1759579754,445,11,3924,Kutty Jacket,b82224be-fb8c-40f2-afd4-02ddda33f1ee,,1000000
1751928393,1758489508,446,14,4387,Livia Shirt (Modified),85e8ebae-1293-4e8e-b65a-63bb7a4840d1,,3500
1751928393,1759579753,447,1,2456,Arden-SL Arms Balefire,7d2041ad-3015-4235-a376-e49f431b8df5,,450000
1751928393,1759579753,448,5,2438,Arden-SL Core Balefire,af202cf4-1af1-43c0-b120-5d027e3c2d79,,350000
1751928393,1758489508,449,24,3962,Markanda Undersuit Deadwood (Refurbished),5f2aedcb-486c-4e60-8dcb-976816c736f2,,250000
1751928393,1759579754,450,18,2561,GP-33 MOD &quot;Thunderclap&quot; Grenade Launcher,,,100000
1751928393,1759079706,451,3,4521,DCP Armor New Dawn Helmet,,,900000
1751928393,1759579754,452,17,220,Gamma (1x Holographic),e812e76a-4068-4e91-8511-45a26039aa12,,413333
1751928393,1759579753,453,17,3873,Gamma LL (1x Holographic),d5da6ad7-8013-4db0-a75e-3060f7d987db,,128900
1751928393,1759579754,454,5,2329,ORC-mkX Core (Modified),,,5687500
1751928393,1758489507,455,18,1707,Custodian &quot;Boneyard&quot; SMG,,,50000
1751928393,1759579753,456,1,4400,Ana Armor Arms Wao,,,3500000
1751928393,1759579753,457,18,2740,Demeco &quot;Ultraviolet&quot; LMG,,500000,1000000
1751928393,1758489508,458,18,551,LH86 &quot;Boneyard&quot; Pistol,,,1000
1751928393,1758489507,459,11,861,Cordimon Jacket Yellow,910f0fcb-e480-4196-9288-77117c8eb4de,,2000
1751928393,1758489509,460,11,2125,Tolo Jacket Blue,16680409-81ed-41ad-b4a2-2d8e75e24c2c,,1500
1751928393,1756502333,461,18,4499,"Quartz ""New Dawn"" Energy SMG",,,3000000
1751928393,1756502333,462,18,4497,"Quartz ""True Valor"" Energy SMG",,,3000000
1751928393,1759579753,463,61,2638,UNE Unification War Medal (Pristine),747b7b5f-3fd2-42e3-acb3-7806149ce1d3,,2607140
1751928393,1759579754,464,21,581,Genoa,2a02027b-5c19-456b-901b-663189505be0,,69000
1751928393,1759579754,465,19,932,IceBox,e6ad7280-57d0-4222-942e-6c2a23e78bf6,,86667
1751928393,1759579753,466,22,2031,Bolt,d6dac840-51e4-4872-b731-2072f3bcfda9,,102500
1751928393,1758974979,467,19,133,SnowPack,04285ce3-561f-4377-b0db-c641e3fad1de,,30000
1751928393,1759079706,468,22,588,Huracan,1ed8932d-3d51-4a5d-a323-d696bad07bef,,250000
1751928393,1759579754,469,23,599,HEX,2de33b34-afaf-40ec-ab30-0a5039946866,,10000
1751928393,1758974978,470,33,231,MSD-322 Missile Rack,d7816c09-3cd3-4669-ad42-d6562894cbc6,,2500
1751928393,1758974976,471,3,4171,Aves 'Starchaser' Helmet,,,750000
1751928393,1759579754,472,32,1614,NN-14 Cannon,231fd67b-49a6-40e9-8eef-20268cfc0b2c,275000,275000
1751928393,1759579754,473,32,255,Lightstrike III Cannon,4e2b431e-916b-479b-9617-86e7e53a431a,,15000
1751928393,1759579754,474,3,2201,Orc-mkX Helmet (Modified),,,5000000
1751928393,1759579753,475,3,3702,Aves Helmet Talon,,,199000
1751928393,1759579754,476,5,4440,Piecemeal Armor Core,,10000000,17333300
1751928393,1759079707,477,61,565,UNE Unification War Medal (Worn),d783b246-49e2-4101-a189-22677a3a933b,,1000000
1751928393,1759061401,478,30,119,Vaux-C2 Module,c60c2615-ec40-491b-9d60-adddf88782f0,,3000
1751928393,1759579753,479,1,4587,Ana Armor Arms Endro,,3000000,6000000
1751928393,1759079704,480,3,4589,Ana Armor Helmet Endro,,,5722220
1751928393,1759579753,481,4,4590,Ana Armor Legs Endro,,4000000,6000000
1751928394,1759579753,482,3,4442,Argus Helmet Scorched,acf39e6f-3d0b-4a71-b006-5163e6e9ccff,,450000
1751928394,1759579754,483,4,808,Morozov-SH Legs Snowdrift,967d0beb-d88c-4b9f-8ad0-15a73b194486,,75000
1751928394,1759579753,484,18,2419,A03 &quot;Lodestone&quot; Sniper Rifle,,,400000
1751928394,1759579754,485,5,4435,Morozov-SH-I Core Pyrotechnic,,,4750000
1751928394,1759579753,486,3,2635,Overlord Helmet Riptide,7b6e72c6-3207-4775-9e6e-a020f8aeb495,,150000
1751928394,1759579753,487,18,2616,Scourge &quot;Nightstalker&quot; Railgun,,15000,1032500
1751928394,1759079706,488,61,2300,Large Artifact Fragment (Damaged),37f8dba1-2ead-4587-bbd6-1204619d6998,,150000
1751928394,1759079705,489,5,2331,ADP-mk4 Core Red Alert,2dd42197-7d07-490d-be2a-36b10247c2bc,,500000
1751928394,1759579753,490,18,2564,FSK-8 &quot;Ghost&quot; Combat Knife,,,2250000
1751928394,1759579753,491,2,2471,CSP-68L Backpack Night Camo,2ad12fcf-6fdb-4ead-9559-ee7d2d5cacaa,,1870000
1751928394,1759579753,492,17,2546,FieldLite Flashlight Red,d7d93249-f0ef-4b50-803b-781a904a2cef,,1200000
1751928394,1759079706,493,17,2548,FieldLite Flashlight Blue,30c2a2e9-fba9-40b5-830c-0f9ad43b18ad,,5500000
1751928394,1759579754,494,18,2940,Paramed &quot;Venule&quot; Medical Device,,1000000,1200000
1751928394,1759579754,495,18,2939,"Paramed ""Xanthic"" Medical Device",,500000,1900000
1751928394,1759579753,496,18,3351,Paramed &quot;Oxide&quot; Medical Device,,,1307500
1751928394,1759079706,497,4,3342,Defiance Legs (Modified),f52ae812-8273-4ebc-a571-093fcf70da8c,,245000
1751928394,1759079707,498,4,2291,PAB-1 Legs (Modified),61ab724d-269e-4056-8ccf-17f3f4bd567e,,2000000
1751928394,1759579754,499,4,2328,ORC-mkX Legs (Modified),bc079d07-34ff-46c1-938b-d8a617118760,,1500000
1751928394,1759079706,500,17,2547,FieldLite Flashlight Yellow,1d6b428a-33a8-4074-bd41-fbc6a16c72d1,,5500000
